Município;Entidade;Código da Licitação;Modalidade de licitação;Objeto;Descrição do objeto contratado;Produto (item);Quantidade do objeto contratado (item);Unidade do objeto contratado;Valor unitário orçamento estimativo lote;Quantidade orçamento estimativo lote;Unidade de medida orçamento estimativo lote;Valor unitário orçamento estimativo item;Quantidade orçamento estimativo item;Unidade de medida orçamento estimativo item;Número do edital;Data do edital;CNPJ do participante candidato;Nome do participante candidato;Resultado da Habilitação;Valor da Proposta;arquivo_origem;ano
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL A(DIPROPIONATO DE BECLOMETASONA 400MCG/ML FLACONETE 2ML;;;;72,0;90,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL HFA 50MCG 200 DOSES ;;;;49,5;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL HFA 50MCG 200 DOSES ;;;;63,18;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DAPAGLIFOZINA 10MG ;;;;4,85;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DAPAGLIFOZINA 10MG ;;;;7,6;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DAPAGLIFOZINA 10MG ;;;;8,0;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DAPAGLIFOZINA 10MG ;;;;8,5;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DAPAGLIFOZINA 10MG ;;;;9,1;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 50G SULFATO DE PRATA + NITRATO DE CERIO (1% + 0,4%)CREME DERMATOLOGICO.;;;;92,79;3,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 50G SULFATO DE PRATA + NITRATO DE CERIO (1% + 0,4%)CREME DERMATOLOGICO.;;;;94,98;3,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 50G SULFATO DE PRATA + NITRATO DE CERIO (1% + 0,4%)CREME DERMATOLOGICO.;;;;95,48;3,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 50G SULFATO DE PRATA + NITRATO DE CERIO (1% + 0,4%)CREME DERMATOLOGICO.;;;;129,41;3,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIPROGENTA SULF DE GENTAMICINA 0,64MG/G + PROPINA + PROPIONATO DE BETAMETASONA 1MG/G 10G CREME;;;;13,56;3,0;TUB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIPROGENTA SULF DE GENTAMICINA 0,64MG/G + PROPINA + PROPIONATO DE BETAMETASONA 1MG/G 10G CREME;;;;48,66;3,0;TUB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIPROGENTA SULF DE GENTAMICINA 0,64MG/G + PROPINA + PROPIONATO DE BETAMETASONA 1MG/G 10G CREME;;;;51,0;3,0;TUB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIPROGENTA SULF DE GENTAMICINA 0,64MG/G + PROPINA + PROPIONATO DE BETAMETASONA 1MG/G 10G CREME;;;;51,5;3,0;TUB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIPROGENTA SULF DE GENTAMICINA 0,64MG/G + PROPINA + PROPIONATO DE BETAMETASONA 1MG/G 10G CREME;;;;944,33;3,0;TUB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;11,5;8,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;32,55;8,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;33,97;8,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;35,2;8,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;35,7;8,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESOMEPRAZOL 20 MG COMPRIMIDOS REVESTIDOS ;;;;1,34;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESOMEPRAZOL 20 MG COMPRIMIDOS REVESTIDOS ;;;;1,65;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESOMEPRAZOL 20 MG COMPRIMIDOS REVESTIDOS ;;;;5,45;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESOMEPRAZOL 20 MG COMPRIMIDOS REVESTIDOS ;;;;5,95;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESOMEPRAZOL 20 MG COMPRIMIDOS REVESTIDOS ;;;;6,45;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESPIRONOLACTONA 25MG ;;;;0,37;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESPIRONOLACTONA 25MG ;;;;0,53;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESPIRONOLACTONA 25MG ;;;;0,89;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESPIRONOLACTONA 25MG ;;;;0,93;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESPIRONOLACTONA 25MG ;;;;1,43;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML CANETA 3 ML ;;;;97,04;21,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML CANETA 3 ML ;;;;116,65;21,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML CANETA 3 ML ;;;;119,56;21,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML CANETA 3 ML ;;;;120,06;21,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML CANETA 3 ML ;;;;149,45;21,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;144,4;30,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;327,64;30,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;336,47;30,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;336,97;30,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;423,5;30,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULOSE 667 MG/ML SOLUCAO ORAL 120ML SABOR AMEIXA;;;;6,54;39,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULOSE 667 MG/ML SOLUCAO ORAL 120ML SABOR AMEIXA;;;;20,0;39,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULOSE 667 MG/ML SOLUCAO ORAL 120ML SABOR AMEIXA;;;;21,0;39,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULOSE 667 MG/ML SOLUCAO ORAL 120ML SABOR AMEIXA;;;;21,5;39,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULOSE 667 MG/ML SOLUCAO ORAL 120ML SABOR AMEIXA;;;;76,48;39,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LEVOMEPROMAZINA 100MG (NEOZINE 100MG) ;;;;1,0;630,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LEVOMEPROMAZINA 100MG (NEOZINE 100MG) ;;;;1,61;630,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LEVOMEPROMAZINA 100MG (NEOZINE 100MG) ;;;;2,11;630,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LEVOMEPROMAZINA 100MG (NEOZINE 100MG) ;;;;2,61;630,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LEVOMEPROMAZINA 100MG (NEOZINE 100MG) ;;;;40,43;630,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LOSARTANA POTASSICA 50MG ;;;;0,18;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LOSARTANA POTASSICA 50MG ;;;;0,19;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LOSARTANA POTASSICA 50MG ;;;;0,3;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LOSARTANA POTASSICA 50MG ;;;;0,8;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;LOSARTANA POTASSICA 50MG ;;;;1,3;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;METROPOLOL SUCCINATO 50MG ;;;;1,21;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;METROPOLOL SUCCINATO 50MG ;;;;1,26;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;METROPOLOL SUCCINATO 50MG ;;;;2,59;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;METROPOLOL SUCCINATO 50MG ;;;;3,21;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;METROPOLOL SUCCINATO 50MG ;;;;3,71;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;NISTATINA + OXIDO DE ZINCO 100.000 UI/G + 200MG/G ;;;;7,48;6,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;NISTATINA + OXIDO DE ZINCO 100.000 UI/G + 200MG/G ;;;;15,19;6,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;NISTATINA + OXIDO DE ZINCO 100.000 UI/G + 200MG/G ;;;;28,0;6,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;NISTATINA + OXIDO DE ZINCO 100.000 UI/G + 200MG/G ;;;;28,5;6,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;NISTATINA + OXIDO DE ZINCO 100.000 UI/G + 200MG/G ;;;;29,0;6,0;BIS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ORLISTATE 120MG CAPSULA DURA ;;;;2,22;180,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ORLISTATE 120MG CAPSULA DURA ;;;;3,47;180,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ORLISTATE 120MG CAPSULA DURA ;;;;4,45;180,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ORLISTATE 120MG CAPSULA DURA ;;;;4,95;180,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ORLISTATE 120MG CAPSULA DURA ;;;;5,45;180,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXCARBAZEPINA 600 MG ;;;;2,71;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXCARBAZEPINA 600 MG ;;;;3,2;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXCARBAZEPINA 600 MG ;;;;3,97;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXCARBAZEPINA 600 MG ;;;;4,47;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXCARBAZEPINA 600 MG ;;;;4,97;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXIBUTININA CLORETO 5MG COMPRIMIDOS ;;;;1,2;1620,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXIBUTININA CLORETO 5MG COMPRIMIDOS ;;;;1,66;1620,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXIBUTININA CLORETO 5MG COMPRIMIDOS ;;;;1,7;1620,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;OXIBUTININA CLORETO 5MG COMPRIMIDOS ;;;;2,2;1620,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PELARGONIUM SIDOIDES DC.GOTAS KALOBA 825MG/ML 20ML ;;;;91,18;6,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PELARGONIUM SIDOIDES DC.GOTAS KALOBA 825MG/ML 20ML ;;;;94,62;6,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PELARGONIUM SIDOIDES DC.GOTAS KALOBA 825MG/ML 20ML ;;;;95,12;6,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PELARGONIUM SIDOIDES DC.GOTAS KALOBA 825MG/ML 20ML ;;;;95,62;6,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PELARGONIUM SIDOIDES DC.GOTAS KALOBA 825MG/ML 20ML ;;;;131,78;6,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PIOGLITAZONA CLORIDATO 45 MG ;;;;5,69;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PIOGLITAZONA CLORIDATO 45 MG ;;;;9,5;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
